index,time,S:Madeira__all,I:Madeira__all,R:Madeira__all,obs_mean:Madeira__ecdc__inc,obs_real:Madeira__ecdc__inc
46500,56,23083.7,4494.61,239724,253.933,297.096
46500,63,20904.7,4288.57,242109,219.513,219.657
46500,70,19230.3,3702,244370,169.559,160.173
46500,77,17938.6,3013,246350,127.894,153.768
46500,84,17010.1,2394.79,247897,98.001,94.79
46500,91,16341.7,1809.31,249151,69.8964,64.9062
46500,98,15910.1,1310.11,250082,48.5856,47.0822
46500,105,15713.7,937.698,250651,34.5284,31.6961
46500,112,15710.9,681.024,250910,25.4364,26.2981
46500,119,15811.6,485.377,251005,18.0196,14.7688
46550,0,18805.8,200.233,248296,0,0
46550,7,18902.2,245.55,248154,56.1772,44.6631
46550,14,18452,589.912,248260,138.698,151.371
46550,21,17635.9,929.265,248737,216.567,219.423
46550,28,16431.6,1269.8,249601,293.978,316.154
46550,35,14314.7,1788.04,251199,413.753,422.525
46550,42,12519.9,1622.8,253159,350.407,384.485
46550,49,10951.6,1423.2,254927,301.593,277.28
46550,56,9909.57,1309.7,256083,274.622,315.366
46550,63,9185.94,1027.8,257088,205.094,230.634
46550,70,8700.94,658.618,257942,122.862,123.924
46550,77,8568.99,394.982,258338,71.9091,78.3026
46550,84,8728.43,275.167,258298,51.6223,59.9533
46550,91,8933.11,167.225,258202,30.7455,30.3149
46550,98,9217.33,89.739,257995,16.3136,14.2246
46550,105,9592.62,54.9967,257654,10.4144,13.6302
46550,112,10010.8,46.524,257245,9.25899,10.621
46550,119,10425.4,32.0647,256845,6.31905,2.95105
46600,0,17387.4,190.51,249724,0,0
46600,7,17597.3,185.248,249519,47.6788,50.0105
46600,14,17349.6,449.041,249503,123.611,129.608
46600,21,16897.8,659.865,249744,178.792,170.933
46600,28,16177.9,879.741,250244,236.333,210.262
46600,35,14759.4,1291.44,251251,347.983,334.453
46600,42,13832.2,1174.84,252295,294.963,331.646
46600,49,12861.4,1133.63,253307,285.473,305.262
46600,56,11870.4,1143.63,254288,286.104,309.505
46600,63,11133.7,964.572,255204,230.154,201.471
46600,70,10664.3,663.481,255974,148.989,176.39
46600,77,10492.7,413.14,256396,90.4852,97.4718
46600,84,10565.8,283.015,256453,63.432,68.3997
46600,91,10739.2,170.261,256393,37.3739,37.1699
46600,98,11016.4,88.8195,256197,19.2541,15.4885
46600,105,11386.8,52.1139,255863,11.7629,9.15082
46600,112,11796.1,43.5399,255462,10.3385,7.06388
46600,119,12206.8,29.5755,255066,6.92092,2.20662
46650,0,46666.3,266.608,220369,0,0
46650,7,46562.3,374.598,220365,38.8017,38.5639
46650,14,45335,1059.39,220908,113.914,132.835
46650,21,43354.9,1763.59,222184,186.242,135.915
46650,28,40552,2498.67,224251,260.237,293.761
46650,35,36014.9,3588.06,227699,372.054,356.24
46650,42,32516.3,3425.67,231360,329.959,313.203
46650,49,29002.8,3217.47,235082,304.881,303.535
46650,56,25948.2,2995.61,238358,278.41,265.263
46650,63,23708.1,2406.87,241187,211.172,207.769
46650,70,22026.8,1622.43,243653,132.159,151.548
46650,77,21041.7,1010.23,245250,79.1901,80.1406
46650,84,20769.2,679.683,245853,53.869,48.2868
46650,91,20606.7,416.56,246279,32.1363,42.9684
46650,98,20587.6,235.729,246479,17.8427,19.4451
46650,105,20800.3,143.155,246359,11.0649,10.4754
46650,112,21187.9,104.903,246009,8.42517,10.4593
46650,119,21545.7,70.0517,245686,5.57853,3.62184
46700,0,32423.8,261.014,234617,0,0
46700,7,32239.6,425.311,234637,56.0587,58.6469
46700,14,31085.7,1082.79,235133,145.225,144.524
46700,21,29135.5,1829.87,236337,243.198,258.664
46700,28,26364.1,2595.25,238343,342.058,274.953
46700,35,21937.5,3531.3,241833,462.008,475.922
46700,42,17744.3,3145.87,246412,375.539,405.776
46700,49,14753.5,2514.07,250034,287.217,292.758
46700,56,13531.3,2172.68,251598,245.7,207.68
46700,63,12652.9,1650.06,252999,177.559,153.063
46700,70,11932.6,1048.34,254321,104.875,85.8189
46700,77,11661.1,632.662,255008,61.4105,76.1895
46700,84,11812.1,432.44,255057,43.0689,36.8627
46700,91,11970.2,264.335,255067,25.7519,23.6434
46700,98,12199.3,148.093,254955,14.2171,12.3072
46700,105,12546.8,91.5832,254664,9.0808,8.48189
46700,112,12969.4,71.405,254261,7.42825,10.0257
46700,119,13376.4,48.8282,253877,5.04097,3.12994
46750,0,20919.9,262.761,246119,0,0
46750,7,21032.2,276.235,245994,48.8611,33.3191
46750,14,20601.5,603.756,246097,115.509,125.459
46750,21,19899,885.591,246517,165.789,167.531
46750,28,18851.7,1180.31,247270,217.841,184.734
46750,35,16970.5,1696.14,248635,313.021,323.204
46750,42,15735.4,1548.12,250018,260.742,223.344
46750,49,14468.8,1491.29,251342,251.237,237.488
46750,56,13273.5,1485.05,252543,247.95,171.497
46750,63,12428.7,1257.45,253616,198.376,189.75
46750,70,11870.9,891.572,254540,130.87,146.126
46750,77,11615.8,583.001,255103,82.8526,87.7302
46750,84,11628.9,409.063,255264,59.2716,48.5478
46750,91,11745.2,257.617,255299,36.3661,29.6105
46750,98,11969.2,146.051,255187,20.2801,21.0377
46750,105,12300,88.8408,254913,12.7695,9.95402
46750,112,12688.9,68.4603,254545,10.3811,11.0944
46750,119,13085.6,46.5614,254170,6.9845,10.0803
46800,0,16926.6,108.474,250267,0,0
46800,7,17215.7,116.453,249970,28.8816,32.8965
46800,14,16881.8,462.67,249957,119.166,140.415
46800,21,16283.5,729.069,250289,185.545,143.962
46800,28,15358.5,992.675,250951,250.582,251.729
46800,35,13670.8,1433.17,252198,362.239,301.336
46800,42,12491.2,1282.6,253528,302.983,266.084
46800,49,11345.7,1189.17,254767,279.897,308.294
46800,56,10355,1155.35,255792,269.986,250.212
46800,63,9659.84,940.035,256702,209.534,228.949
46800,70,9216.25,621.126,257465,130.029,120.616
46800,77,9087.67,378.376,257836,77.3799,71.0118
46800,84,9217.96,263.756,257820,55.4154,52.3393
46800,91,9416.69,159.945,257725,32.937,41.0609
46800,98,9704.02,84.6284,257513,17.2369,17.87
46800,105,10080.4,51.1849,257170,10.8508,17.2799
46800,112,10495.3,43.6543,256763,9.70557,14.1401
46800,119,10909.3,29.9351,256363,6.58283,5.63123
46850,0,33792.3,213.837,233296,0,0
46850,7,33704.4,342.55,233255,48.1521,50.3412
46850,14,32614.8,981.101,233706,139.321,141.096
46850,21,30719.2,1696.48,234886,239.593,296.251
46850,28,28046.2,2415.98,236840,339.345,309.109
46850,35,23730.9,3333.5,240238,467.661,412.734
46850,42,19638.1,3006.21,244658,392.004,401.593
46850,49,16432.5,2429.03,248441,305.525,284.459
46850,56,14889.9,2088.39,250324,259.67,267.179
46850,63,13860.9,1571.36,251870,186.383,212.963
46850,70,13057.5,981.369,253263,108.817,133.061
46850,77,12750.7,582.142,253969,62.8303,60.2956
46850,84,12910.8,397.435,253994,43.9671,30.7835
46850,91,13061.4,240.22,254000,26.03,23.9264
46850,98,13280.7,131.981,253889,14.1005,11.6009
46850,105,13629.4,81.1671,253591,8.93696,18.0423
46850,112,14060.6,64.4673,253177,7.41179,4.95212
46850,119,14467.6,43.956,252790,5.01201,8.95083
46900,0,43177.9,175.916,223948,0,0
46900,7,43191.4,263.416,223847,34.6575,32.9592
46900,14,42075.8,921.061,224305,122.845,111.964
46900,21,40172.3,1604.14,225526,212.383,206.104
46900,28,37506.4,2286.66,227509,300.722,248.161
46900,35,33199.3,3267.57,230835,430.132,460.359
46900,42,29618.2,3096.59,234587,386.042,428.398
46900,49,26035.5,2799.11,238467,343.171,382.932
46900,56,23126.4,2507.2,241668,302.334,354.412
46900,63,21044.5,1922.03,244336,220.586,209.098
46900,70,19533.4,1210.89,246558,130.172,126.781
46900,77,18765.3,710.505,247826,74.1565,88.1721
46900,84,18708.9,475.146,248118,50.4714,63.1423
46900,91,18684,283.38,248335,29.4447,30.8674
46900,98,18762.5,153.513,248386,15.7007,22.4124
46900,105,19048.9,92.5857,248160,9.6984,11.2327
46900,112,19483.5,71.8221,247747,7.80648,5.06228
46900,119,19869.2,48.2478,247385,5.1965,4.31465
46950,0,33962.7,260.974,233078,0,0
46950,7,33916.4,341.291,233044,46.1053,37.1801
46950,14,32990.1,875.648,233436,122.72,110.951
46950,21,31504.6,1398.46,234399,193.016,250.514
46950,28,29415.9,1925.99,235960,262.753,268.356
46950,35,25979.2,2724.91,238598,370.631,388.281
46950,42,23366.6,2521.89,241413,318.673,280.861
46950,49,20840.8,2318.83,244142,289.05,317.639
46950,56,18788.7,2163.19,246350,265.877,268.7
46950,63,17319.2,1733.81,248249,202.008,227.063
46950,70,16232.8,1155.2,249914,125.4,114.599
46950,77,15668.2,713.744,250920,74.9449,82.5332
46950,84,15612.4,486.81,251203,51.9948,65.84
46950,91,15629.5,298.336,251374,31.0816,20.0093
46950,98,15757.2,166.651,251378,17.0701,7.69838
46950,105,16048.2,101.616,251152,10.6917,9.74573
46950,112,16449.1,77.8375,250775,8.54826,3.37648
46950,119,16832.1,52.6936,250417,5.73296,10.5227
47000,0,29284.3,149.178,237869,0,0
47000,7,29430.8,192.505,237679,29.8661,19.8248
47000,14,28615.4,722.509,237964,114.491,96.602
47000,21,27286,1187.49,238828,186.556,183.829
47000,28,25385.2,1638.57,240278,255.304,275.702
47000,35,22262.1,2312.38,242728,360.407,368.793
47000,42,19990.1,2045.01,245267,298.1,299.08
47000,49,17883.2,1836.53,247582,265.82,280.825
47000,56,16272.3,1722.93,249307,247.652,216.839
47000,63,15173.2,1371.11,250758,188.353,170.346
47000,70,14379,895.926,252027,115.662,142.24
47000,77,14026.5,546.155,252729,68.7014,68.2537
47000,84,14090.2,378.108,252834,48.5192,58.7097
47000,91,14198,230.487,252874,28.9478,31.1648
47000,98,14397.7,126.246,252778,15.6372,10.2852
47000,105,14729.6,77.3968,252495,9.85475,14.377
47000,112,15141.4,62.2002,252098,8.23274,8.73668
47000,119,15537.4,42.4387,251722,5.56754,3.96578
47050,0,34685.8,261.523,232355,0,0
47050,7,34680.6,311.598,232310,40.6349,41.6599
47050,14,33786.8,818.512,232697,111.505,117.754
47050,21,32411.8,1269.63,233621,170.242,162.655
47050,28,30463.3,1726.93,235112,228.799,187.781
47050,35,27208.5,2466.83,237627,326.634,264.828
47050,42,24955.8,2223.9,240122,272.944,229.647
47050,49,22716,2082.3,242504,254.832,236.935
47050,56,20720.5,2008.68,244573,243.701,186.618
47050,63,19323.1,1645.17,246334,189.93,179.131
47050,70,18332.9,1122.49,247847,121.44,133.598
47050,77,17800.4,709.726,248792,74.5309,85.6712
47050,84,17713.6,490.384,249098,52.2875,43.8286
47050,91,17717.8,303.683,249281,31.5995,32.4774
47050,98,17839.2,170.874,249292,17.4907,20.0958
47050,105,18119.9,104.445,249078,10.9517,10.0051
47050,112,18506.7,79.9767,248715,8.71741,13.2603
47050,119,18881.7,54.126,248366,5.84356,5.17412
47100,0,32244.1,260.124,234798,0,0
47100,7,32210.7,341.182,234750,42.1881,57.7768
47100,14,31243.1,905.67,235153,116.666,133.822
47100,21,29697.5,1450.68,236154,183.578,194.387
47100,28,27517.5,1996.52,237788,249.051,249.629
47100,35,24006.9,2793.32,240502,346.581,354.563
47100,42,21410.3,2538.42,243353,289.359,273.371
47100,49,19018.6,2307.79,245976,259.376,287.157
47100,56,17233.5,2152.14,247916,238.993,273.078
47100,63,16003,1735.23,249564,182.417,177.657
47100,70,15077.8,1171.35,251053,114.4,120.085
47100,77,14610.8,737.447,251954,69.5967,60.3554
47100,84,14597.8,509.254,252195,48.9107,45.7459
47100,91,14647.5,316.693,252338,29.6445,39.3753
47100,98,14799.7,180.466,252322,16.6056,13.9831
47100,105,15098.7,111.318,252092,10.5245,9.61683
47100,112,15495.6,84.5899,251722,8.35804,6.8937
47100,119,15881.3,57.494,251363,5.63357,3.45579
47150,0,22082.2,192.003,245028,0,0
47150,7,22185.9,233.226,244883,48.8964,41.3029
47150,14,21650,615.312,245037,132.305,154.394
47150,21,20718.7,975.98,245607,208.043,198.85
47150,28,19373.6,1331.19,246597,281.898,247.697
47150,35,17045.5,1883.69,248373,399.174,426.46
47150,42,15191,1707.02,250404,339.43,303.794
47150,49,13475.7,1526.66,252300,299.784,310.747
47150,56,12193.7,1420.95,253687,276.286,260.983
47150,63,11286.6,1121.45,254894,207.936,240.982
47150,70,10661,720.768,255920,125.31,105.283
47150,77,10435.1,431.316,256436,73.1416,79.1131
47150,84,10553.1,298.447,256450,51.9194,53.1832
47150,91,10719.6,180.461,256402,30.752,27.3762
47150,98,10972.6,96.613,256233,16.259,16.2687
47150,105,11333.2,58.9865,255910,10.287,10.9314
47150,112,11749.7,49.3536,255503,9.00302,15.5188
47150,119,12157.2,33.8599,255111,6.1144,5.51059
47200,0,18104.2,216.801,248981,0,0
47200,7,18222.5,234.801,248845,53.8351,57.7547
47200,14,17809.7,546.48,248946,130.338,139.183
47200,21,17104.7,818.796,249379,193.188,175.454
47200,28,16064.9,1087.77,250149,254.692,298.544
47200,35,14207.7,1540.54,251554,361.018,354.354
47200,42,12872.4,1357.29,253072,296.446,273.044
47200,49,11644.1,1240.14,254418,269.777,308.112
47200,56,10671.4,1201.43,255429,259.899,278.125
47200,63,9982.39,974.556,256345,201.21,188.759
47200,70,9525.52,642.393,257134,124.515,113.542
47200,77,9390.08,392.4,257520,74.2913,86.8288
47200,84,9523.05,274.905,257504,53.4489,44.2513
47200,91,9718.17,167.563,257416,31.9197,37.5394
47200,98,10000.1,89.6342,257212,16.8811,19.184
47200,105,10372.6,54.6084,256875,10.6866,16.9762
47200,112,10786.3,46.2123,256469,9.47586,14.2318
47200,119,11198.8,31.7529,256071,6.44402,9.86509
47250,0,42624.5,264.232,224413,0,0
47250,7,42478,425.67,224398,43.0031,48.4839
47250,14,41178.8,1198.03,224925,125.351,127.04
47250,21,38968.9,2086.21,226247,213.867,177.217
47250,28,35821.7,3033.59,228447,305.951,396.41
47250,35,30854.5,4300.15,232147,428.517,455.892
47250,42,26460.1,4230.91,236611,386.207,325.824
47250,49,22319.1,3817.49,241165,332.979,300.266
47250,56,19480.2,3326.11,244496,280.221,355.26
47250,63,17582.1,2563.01,247157,201.221,172.105
47250,70,16176.6,1680.25,249445,120.609,124.567
47250,77,15452.1,1034.52,250815,71.0049,78.2794
47250,84,15383.1,693.248,251226,48.3586,47.4227
47250,91,15366,426.336,251510,28.9147,33.2035
47250,98,15452.6,244.708,251605,16.2693,17.5423
47250,105,15724.4,150.007,251428,10.2434,10.0169
47250,112,16135.3,108.794,251058,7.79896,5.99262
47250,119,16520.8,72.8333,250708,5.18474,3.72029
47300,0,20163.5,258.671,246880,0,0
47300,7,20333.9,303.112,246665,40.8434,35.0279
47300,14,20000.5,672.324,246629,103.114,98.5456
47300,21,19372.6,1044.82,246885,153.67,158.372
47300,28,18372.6,1469.06,247460,210.328,209.532
47300,35,16567,2154.66,248580,306.237,246.231
47300,42,15259.9,2200.99,249841,276.775,251.063
47300,49,13836,2262.83,251203,279.457,318.085
47300,56,12431,2290.88,252580,274.242,272.171
47300,63,11345.6,2052.03,253904,225.53,257.019
47300,70,10545.4,1613.72,255143,160.021,187.2
47300,77,10038.5,1176,256087,109.603,120.541
47300,84,9821.11,856.544,256624,79.397,71.5794
47300,91,9761.98,581.465,256959,51.7929,48.2394
47300,98,9849.73,369.638,257083,32.1388,34.8449
47300,105,10076.3,237.046,256989,21.1445,26.8874
47300,112,10395.6,165.981,256740,15.6471,3.52297
47300,119,10751.5,111.468,256439,10.5129,7.95169
47350,0,19466.3,144.473,247691,0,0
47350,7,19676.9,162.337,247463,37.6922,49.9279
47350,14,19243.8,523.924,247534,124.893,109.924
47350,21,18481.6,829.522,247991,196.099,207.718
47350,28,17355.9,1126.28,248820,264.535,262.882
47350,35,15367.7,1607.25,250327,378.184,395.17
47350,42,13903.3,1433.2,251965,316.824,323.846
47350,49,12520.8,1302.52,253479,286.22,297.641
47350,56,11403.2,1243.57,254655,271.346,288.643
47350,63,10613.4,995.756,255693,207.7,217.835
47350,70,10088.2,645.668,256568,126.714,146.436
47350,77,9918.45,387.988,256996,74.4358,87.4423
47350,84,10046.4,270.224,256985,53.1902,59.8779
47350,91,10231.5,163.232,256907,31.5033,27.0475
47350,98,10503.9,86.3565,256712,16.4815,16.79
47350,105,10874,52.5899,256375,10.4097,4.29176
47350,112,11289.8,44.938,255967,9.28976,6.38032
47350,119,11700.3,30.833,255571,6.30958,11.0556
47400,0,50738.1,211.681,216352,0,0
47400,7,50809.5,227.344,216265,24.9498,18.4835
47400,14,49835.7,759.057,216707,87.1295,94.1576
47400,21,48452,1160.67,217689,131.807,150.013
47400,28,46397.1,1604.9,219300,180.387,212.636
47400,35,42808.4,2407.79,222086,271.953,279.372
47400,42,40477.9,2134.85,224689,224.468,259.201
47400,49,37901.9,2089.87,227310,221.945,202.088
47400,56,35162.7,2123.73,230016,224.848,279.19
47400,63,33251.6,1780.95,232269,180.79,183.131
47400,70,32085.8,1244.11,233972,119.851,104.244
47400,77,31437.5,807.827,235057,76.1492,79.1143
47400,84,31164.6,564.831,235573,53.8534,49.2499
47400,91,31074.1,354.209,235874,33.0718,30.3371
47400,98,31137.5,201.683,235963,18.5767,17.7396
47400,105,31361.5,123.245,235817,11.5392,12.2448
47400,112,31693.6,92.964,235515,8.94045,4.42248
47400,119,32028.2,62.4095,235211,5.94691,6.51546
47450,0,37056,164.208,230082,0,0
47450,7,37146.1,220.446,229935,31.5129,30.5194
47450,14,36204.3,795.419,230302,115.915,103.995
47450,21,34661.9,1329.27,231311,192.061,205.593
47450,28,32473.2,1858.05,232971,266.425,239.705
47450,35,28869.7,2659.47,235773,381.757,344.645
47450,42,26160.1,2434.25,238708,329.449,348.238
47450,49,23489,2227.1,241586,299.006,341.648
47450,56,21207.2,2077.97,244017,276.114,313.037
47450,63,19565,1645.29,246092,208.855,149.937
47450,70,18369.6,1068.64,247864,127.589,136.112
47450,77,17754.6,642.622,248905,74.6483,72.9435
47450,84,17700.9,436.101,249165,51.5181,49.2371
47450,91,17707.3,262.722,249332,30.3668,28.37
47450,98,17823.7,142.792,249335,16.2609,9.70481
47450,105,18118.2,86.4696,249097,10.0884,14.2537
47450,112,18531.5,68.0552,248702,8.23068,9.54963
47450,119,18914.3,45.9831,248342,5.50995,5.78329
47500,0,39721.1,258.155,227323,0,0
47500,7,39646.5,363.943,227292,41.6307,40.7731
47500,14,38547.9,1001.27,227753,118.942,153.308
47500,21,36753.8,1660.57,228888,193.706,224.463
47500,28,34215.6,2342.49,230744,269.452,244.437
47500,35,30113.9,3332.45,233856,381.134,400.343
47500,42,26879.3,3170.56,237252,335.652,338.442
47500,49,23714.6,2933.96,240653,304.165,303.343
47500,56,21155.5,2695.19,243451,273.72,261.826
47500,63,19324.5,2146.64,245831,205.424,211.923
47500,70,17956.8,1434.46,247911,127.068,144.059
47500,77,17206.9,889.694,249205,75.8279,72.714
47500,84,17071.7,601.4,249629,51.9968,59.8258
47500,91,17018.1,369.364,249915,31.0894,27.995
47500,98,17085.1,209.142,250008,17.2765,19.6852
47500,105,17343.9,127.589,249831,10.803,4.01272
47500,112,17741.6,94.696,249466,8.37042,9.44343
47500,119,18116.2,63.6477,249122,5.57815,6.11586
47550,0,35019.1,261.362,232022,0,0
47550,7,34821,418.682,232062,52.6649,45.1272
47550,14,33560.9,1105.38,232636,140.937,172.853
47550,21,31453.8,1863.88,233984,236.016,200.372
47550,28,28505.7,2614.01,236182,328.752,325.921
47550,35,23868.1,3532.02,239902,442.496,464.605
47550,42,19659.6,3089.8,244553,356.453,383.445
47550,49,16607.4,2488.5,248206,277.876,264.836
47550,56,15301.1,2182.8,249818,242.075,245.348
47550,63,14336.7,1665.84,251300,176.463,161.724
47550,70,13529.6,1055.46,252717,104.426,123.532
47550,77,13207.2,633.917,253461,60.9548,83.9863
47550,84,13347.7,433.489,253521,42.6435,31.7076
47550,91,13488,263.536,253551,25.3778,29.3239
47550,98,13701.2,146.37,253454,13.8942,16.8957
47550,105,14043.7,90.2049,253168,8.81142,6.05382
47550,112,14469.6,70.6071,252762,7.19593,5.63614
47550,119,14874.2,48.1019,252380,4.86544,3.78392
47600,0,18604,135.323,248563,0,0
47600,7,18864.9,165.045,248272,29.1369,34.7359
47600,14,18498.5,566.991,248236,108.918,101.813
47600,21,17818,930.58,248553,172.897,158.774
47600,28,16729.6,1326.31,249246,241.444,222.909
47600,35,14805.3,1937.03,250560,349.769,305.108
47600,42,13363.1,1892.23,252047,309.643,344.482
47600,49,11904.3,1834.13,253564,293.851,312.302
47600,56,10629.1,1762.82,254910,275.448,299.948
47600,63,9709.98,1473.42,256119,214.23,216.785
47600,70,9072.34,1044.92,257185,138.764,144.598
47600,77,8769.76,683.782,257848,86.7913,96.9258
47600,84,8772.07,473.921,258056,61.3098,58.3352
47600,91,8879.65,300.082,258122,37.725,46.7607
47600,98,9095.56,174.048,258032,21.51,19.2975
47600,105,9420.92,106.837,257774,13.7505,10.2707
47600,112,9809,79.9077,257413,10.9808,6.25569
47600,119,10207.7,54.3426,257040,7.41875,10.3714
47650,0,23389.1,229.848,243683,0,0
47650,7,23414.1,283.79,243604,53.4957,53.4035
47650,14,22761.8,691.218,243849,133.577,121.777
47650,21,21680.5,1077.27,244544,206.414,214.02
47650,28,20146.5,1451.92,245704,276.275,312.263
47650,35,17563.8,2021.12,247717,384.616,383.636
47650,42,15543.8,1784.02,249974,317.022,286.235
47650,49,13782.4,1573.17,251946,276.472,258.797
47650,56,12580.1,1471.11,253251,256.82,203.236
47650,63,11729,1165.4,254408,194.319,177.546
47650,70,11117.8,753.362,255431,117.849,129.149
47650,77,10897,455.263,255950,69.4683,73.3813
47650,84,11019.8,316.959,255965,49.5576,47.5935
47650,91,11185.5,192.927,255924,29.5461,22.2927
47650,98,11435.7,104.584,255762,15.817,18.4926
47650,105,11793.1,64.2633,255445,10.0486,11.7516
47650,112,12207.8,53.2065,255041,8.68692,9.52412
